Activity Period,Activity Period - Calc,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
201507,7/1/2015,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,7737
201507,7/1/2015,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,22772
201507,7/1/2015,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,21078
201507,7/1/2015,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,22213
201507,7/1/2015,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,18826
201507,7/1/2015,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,10461
201507,7/1/2015,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,8742
201507,7/1/2015,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,6706
201507,7/1/2015,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,5232
201507,7/1/2015,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,6044
201507,7/1/2015,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,5389
201507,7/1/2015,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,31686
201507,7/1/2015,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,30939
201507,7/1/2015,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,5910
201507,7/1/2015,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,5698
201507,7/1/2015,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,186774
201507,7/1/2015,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,183224
201507,7/1/2015,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Thru / Transit,Other,Terminal 1,C,1081
201507,7/1/2015,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,18551
201507,7/1/2015,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,15159
201507,7/1/2015,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,14769
201507,7/1/2015,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,13275
201507,7/1/2015,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Other,International,A,9736
201507,7/1/2015,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Other,International,A,5312
201507,7/1/2015,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,25803
201507,7/1/2015,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,25986
201507,7/1/2015,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,14397
201507,7/1/2015,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,15048
201507,7/1/2015,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,7211
201507,7/1/2015,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6195
201507,7/1/2015,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,63517
201507,7/1/2015,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,61774
201507,7/1/2015,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,12043
201507,7/1/2015,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,10562
201507,7/1/2015,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,7986
201507,7/1/2015,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,7174
201507,7/1/2015,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,24664
201507,7/1/2015,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,23142
201507,7/1/2015,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,12907
201507,7/1/2015,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,10937
201507,7/1/2015,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,7665
201507,7/1/2015,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,7488
201507,7/1/2015,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,15820
201507,7/1/2015,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,15384
201507,7/1/2015,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,3856
201507,7/1/2015,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,3830
201507,7/1/2015,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,159302
201507,7/1/2015,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,157936
201507,7/1/2015,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,3006
201507,7/1/2015,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,11639
201507,7/1/2015,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,14494
201507,7/1/2015,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,156227
201507,7/1/2015,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,154847
201507,7/1/2015,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,36
201507,7/1/2015,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,12769
201507,7/1/2015,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,11687
201507,7/1/2015,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,11704
201507,7/1/2015,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,9970
201507,7/1/2015,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,7656
201507,7/1/2015,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,7758
201507,7/1/2015,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,9813
201507,7/1/2015,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,8037
201507,7/1/2015,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,C,89861
201507,7/1/2015,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,C,88864
201507,7/1/2015,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,41337
201507,7/1/2015,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,29672
201507,7/1/2015,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,286784
201507,7/1/2015,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,307254
201507,7/1/2015,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,1
201507,7/1/2015,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,386464
201507,7/1/2015,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,373526
201507,7/1/2015,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,144
201507,7/1/2015,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,82017
201507,7/1/2015,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,67631
201507,7/1/2015,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,7647
201507,7/1/2015,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,7499
201507,7/1/2015,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,546
201507,7/1/2015,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,1258
201507,7/1/2015,United Airlines,UA,United Airlines,UA,International,Canada,Thru / Transit,Other,International,G,10
201507,7/1/2015,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,11039
201507,7/1/2015,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,908
201507,7/1/2015,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,10321
201507,7/1/2015,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,18654
201507,7/1/2015,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,48136
201507,7/1/2015,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,42776
201507,7/1/2015,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,25943
201507,7/1/2015,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,18655
201507,7/1/2015,United Airlines,UA,United Airlines,UA,International,Mexico,Thru / Transit,Other,International,G,11
201507,7/1/2015,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,167
201507,7/1/2015,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,6616
201507,7/1/2015,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,183026
201507,7/1/2015,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,177033
201507,7/1/2015,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,4825
201507,7/1/2015,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,7478
201507,7/1/2015,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,17879
201507,7/1/2015,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,14202
201507,7/1/2015,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,8701
201507,7/1/2015,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,8247
201507,7/1/2015,XL Airways France,SE,XL Airways France,SE,International,Europe,Deplaned,Other,International,A,4354
201507,7/1/2015,XL Airways France,SE,XL Airways France,SE,International,Europe,Enplaned,Other,International,A,3254
201508,8/1/2015,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,7893
201508,8/1/2015,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,G,7860
201508,8/1/2015,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,12766
201508,8/1/2015,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,11376
201508,8/1/2015,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,A,19816
201508,8/1/2015,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,A,19606
201508,8/1/2015,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,29722
201508,8/1/2015,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,29409
201508,8/1/2015,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,10194
201508,8/1/2015,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,9745
201508,8/1/2015,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,23579
201508,8/1/2015,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,23270
201508,8/1/2015,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,8021
201508,8/1/2015,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,7458
201508,8/1/2015,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,67853
201508,8/1/2015,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,63669
201508,8/1/2015,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,6274
201508,8/1/2015,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,5502
201508,8/1/2015,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,7851
201508,8/1/2015,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,7426
201508,8/1/2015,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,131452
201508,8/1/2015,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,128686
201508,8/1/2015,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8813
201508,8/1/2015,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,7898
201508,8/1/2015,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,22268
201508,8/1/2015,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,22544
201508,8/1/2015,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,22374
201508,8/1/2015,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,19675
201508,8/1/2015,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,10122
201508,8/1/2015,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9893
201508,8/1/2015,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,6980
201508,8/1/2015,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,6285
201508,8/1/2015,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,6545
201508,8/1/2015,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,5916
201508,8/1/2015,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,32627
201508,8/1/2015,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,29940
201508,8/1/2015,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,5917
201508,8/1/2015,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,5497
201508,8/1/2015,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,180010
201508,8/1/2015,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,178226
201508,8/1/2015,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Thru / Transit,Other,Terminal 1,C,378
201508,8/1/2015,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,18050
201508,8/1/2015,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,16290
201508,8/1/2015,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,14632
201508,8/1/2015,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,12193
201508,8/1/2015,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Other,International,A,9582
201508,8/1/2015,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Other,International,A,6446
201508,8/1/2015,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,25218
201508,8/1/2015,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,25852
201508,8/1/2015,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,15706
201508,8/1/2015,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,12605
201508,8/1/2015,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,7219
201508,8/1/2015,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6501
201508,8/1/2015,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,62855
201508,8/1/2015,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,61517
201508,8/1/2015,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,12034
201508,8/1/2015,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,11510
201508,8/1/2015,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,8321
201508,8/1/2015,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,7666
201508,8/1/2015,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,24205
201508,8/1/2015,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,23096
201508,8/1/2015,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,11437
